source_file,column_name,current_status,commercial_potential,notes
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressLine-ligneAdresseEntiteContractante-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressPostalCode-entiteContractanteAdresseCodePostal,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoName-informationsContactNom,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoEmail-informationsContactCourriel,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoPhone-contactInfoTelephone,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoFax,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCity-contacterInfoVille-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCity-contacterInfoVille-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoProvince-contacterInfoProvince-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoProvince-contacterInfoProvince-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoPostalcode,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCountry-contactInfoPays-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,contactInfoCountry-contactInfoPays-fra,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,percentageOfGoodsByCountry-pourcentageDeBiensParPays,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,tenderDescription-descriptionAppelOffres-eng,inventory_only,to_be_scored,
all_canadabuys_contract_history_2023_06_01_onwards.csv,tenderDescription-descriptionAppelOffres-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,title-titre-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,title-titre-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,referenceNumber-numeroReference,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,amendmentNumber-numeroModification,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,procurementNumber-numeroApprovisionnement,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,solicitationNumber-numeroSollicitation,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractNumber-numeroContrat,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,numberOfRecords-nombreEnregistrements,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,publicationDate-datePublication,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractAwardDate-dateAttributionContrat,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,amendmentDate-dateModification,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractStartDate-contratDateDebut,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractEndDate-dateFinContrat,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractAmount-montantContrat,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,totalContractValue-valeurTotaleContrat,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractCurrency-contratMonnaie,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractStatus-statutContrat-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractStatus-statutContrat-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,instrumentType-typeInstrument-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,instrumentType-typeInstrument-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,amendmentType-typeModification-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,amendmentType-typeModification-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,gsin-nibs,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,gsinDescription-nibsDescription-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,gsinDescription-nibsDescription-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,unspsc,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,unspscDescription-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,unspscDescription-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,procurementCategory-categorieApprovisionnement,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,noticeType-avisType-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,noticeType-avisType-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,procurementMethod-methodeApprovisionnement-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,procurementMethod-methodeApprovisionnement-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,selectionCriteria-criteresSelection-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,selectionCriteria-criteresSelection-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,limitedTenderingReason-raisonAppelOffresLimite-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,limitedTenderingReason-raisonAppelOffresLimite-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,tradeAgreements-accordsCommerciaux-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,tradeAgreements-accordsCommerciaux-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,regionsOfDelivery-regionsLivraison-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,regionsOfDelivery-regionsLivraison-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierLegalName-nomLegalFournisseur-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierLegalName-nomLegalFournisseur-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierStandardizedName-nomNormaliseFournisseur-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierStandardizedName-nomNormaliseFournisseur-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierOperatingName-nomCommercialFournisseur-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierOperatingName-nomCommercialFournisseur-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierEmployeeCount-fournisseurNombreEmployes-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierEmployeeCount-fournisseurNombreEmployes-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressLine-ligneAdresseFournisseur-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressLine-ligneAdresseFournisseur-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressCity-fournisseurAdresseVille-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressCity-fournisseurAdresseVille-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressProvince-fournisseurAdresseProvince-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressProvince-fournisseurAdresseProvince-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressPostalCode-fournisseurAdresseCodePostal,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressCountry-fournisseurAdressePays-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,supplierAddressCountry-fournisseurAdressePays-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityName-nomEntitContractante-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityName-nomEntitContractante-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressLine-ligneAdresseEntiteContractante-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressLine-ligneAdresseEntiteContractante-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressPostalCode-entiteContractanteAdresseCodePostal,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesOfficeName-bureauNomEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoName-informationsContactNom,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoEmail-informationsContactCourriel,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoPhone-contactInfoTelephone,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoFax,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCity-contacterInfoVille-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCity-contacterInfoVille-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoProvince-contacterInfoProvince-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoProvince-contacterInfoProvince-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoPostalcode,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCountry-contactInfoPays-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,contactInfoCountry-contactInfoPays-fra,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,percentageOfGoodsByCountry-pourcentageDeBiensParPays,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,tenderDescription-descriptionAppelOffres-eng,inventory_only,to_be_scored,
legacy_contract_history_2009_01_to_2023_05_prior_to_canadabuys.csv,tenderDescription-descriptionAppelOffres-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,title-titre-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,title-titre-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,referenceNumber-numeroReference,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,amendmentNumber-numeroModification,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,solicitationNumber-numeroSollicitation,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,publicationDate-datePublication,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderClosingDate-appelOffresDateCloture,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,amendmentDate-dateModification,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,expectedContractStartDate-dateDebutContratPrevue,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,expectedContractEndDate-dateFinContratPrevue,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderStatus-appelOffresStatut-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderStatus-appelOffresStatut-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,gsin-nibs,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,gsinDescription-nibsDescription-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,gsinDescription-nibsDescription-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,unspsc,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,unspscDescription-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,unspscDescription-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,procurementCategory-categorieApprovisionnement,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,noticeType-avisType-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,noticeType-avisType-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,procurementMethod-methodeApprovisionnement-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,procurementMethod-methodeApprovisionnement-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,selectionCriteria-criteresSelection-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,selectionCriteria-criteresSelection-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,limitedTenderingReason-raisonAppelOffresLimite-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,limitedTenderingReason-raisonAppelOffresLimite-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tradeAgreements-accordsCommerciaux-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tradeAgreements-accordsCommerciaux-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfOpportunity-regionAppelOffres-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfOpportunity-regionAppelOffres-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfDelivery-regionsLivraison-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,regionsOfDelivery-regionsLivraison-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityName-nomEntitContractante-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressLine-ligneAdresseEntiteContractante-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressPostalCode-entiteContractanteAdresseCodePostal,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityName-nomEntitContractante-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressLine-ligneAdresseEntiteContractante-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressCity-entiteContractanteAdresseVille-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressProvince-entiteContractanteAdresseProvince-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contractingEntityAddressCountry-entiteContractanteAdressePays-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesName-nomEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,endUserEntitiesAddress-adresseEntitesUtilisateurFinal-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoName-informationsContactNom,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoEmail-informationsContactCourriel,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoPhone-contactInfoTelephone,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoFax,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCity-contacterInfoVille-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoProvince-contacterInfoProvince-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoPostalcode,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCountry-contactInfoPays-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoAddressLine-contactInfoAdresseLigne-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCity-contacterInfoVille-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoProvince-contacterInfoProvince-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,contactInfoCountry-contactInfoPays-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,noticeURL-URLavis-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,noticeURL-URLavis-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,attachment-piecesJointes-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,attachment-piecesJointes-fra,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderDescription-descriptionAppelOffres-eng,inventory_only,to_be_scored,
all_canadabuys_tender_notices_2022_08_08_onwards.csv,tenderDescription-descriptionAppelOffres-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,title-titre-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,title-titre-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,referenceNumber-numeroReference,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,amendmentNumber-numeroModification,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,solicitationNumber-numeroSollicitation,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,publicationDate-datePublication,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,tenderClosingDate-appelOffresDateCloture,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,amendmentDate-dateModification,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,expectedContractStartDate-dateDebutContratPrevue,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,expectedContractEndDate-dateFinContratPrevue,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,tenderStatus-appelOffresStatut-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,tenderStatus-appelOffresStatut-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,gsin-nibs,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,gsinDescription-nibsDescription-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,gsinDescription-nibsDescription-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,unspsc,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,unspscDescription-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,unspscDescription-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,procurementCategory-categorieApprovisionnement,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,noticeType-avisType-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,noticeType-avisType-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,procurementMethod-methodeApprovisionnement-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,procurementMethod-methodeApprovisionnement-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,selectionCriteria-criteresSelection-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,selectionCriteria-criteresSelection-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,limitedTenderingReason-raisonAppelOffresLimite-eng,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,limitedTenderingReason-raisonAppelOffresLimite-fra,inventory_only,to_be_scored,
archived_2009_2022_legacy_tender_notices.csv,tradeAgreements-accordsCommerciaux-eng,inventory_only,to_be_scored,
